 ! Swift/XRT detailed lightcurve of trigger: 13481, name: SRGt J071522.1-191609 
 ! T0 for this burst is Swift MET=609380973.4006 s, = 2020 Apr 24 at 00:29:08.577 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! PC data
58977.3008728171	0.000578703703703704	-0.000578703703703704	1.331071e-01	4.607027e-02	-3.760991e-02	3.326485e-03	8.067911e-04	1.000000
58977.3020302245	0.000578703703703704	-0.000578703703703704	1.599778e-01	4.961258e-02	-4.117957e-02	1.761080e-03	5.870268e-04	1.000000
58977.3031876319	0.000578703703703704	-0.000578703703703704	2.593651e-01	5.713566e-02	-5.713566e-02	1.956756e-03	6.187806e-04	1.000000
58977.3043450394	0.000578703703703704	-0.000578703703703704	3.404704e-01	3.193200e-01	-1.953406e-01	2.701978e-03	2.701978e-03	0.072419
58979.0798078727	0.000578703703703704	-0.000578703703703704	3.720141e-01	1.987297e-01	-1.467821e-01	2.511973e-03	1.255987e-03	0.290953
58979.0809652801	0.000578703703703704	-0.000578703703703704	3.907883e-01	8.573602e-02	-8.573602e-02	1.114066e-03	4.548154e-04	0.999994
58979.0821226875	0.000578703703703704	-0.000578703703703704	1.962370e-01	4.929202e-02	-4.929202e-02	7.486263e-04	3.743131e-04	1.000000
58979.0832800949	0.000578703703703704	-0.000578703703703704	2.790244e-01	5.866238e-02	-5.866238e-02	1.871566e-03	5.918411e-04	1.000000
58979.0844375023	0.000578703703703704	-0.000578703703703704	1.811560e-01	4.725030e-02	-4.725030e-02	1.497253e-03	5.293587e-04	1.000000
58979.0855949097	0.000578703703703704	-0.000578703703703704	1.821610e-01	4.745205e-02	-4.745205e-02	1.310096e-03	4.951698e-04	1.000000
58979.0867523171	0.000578703703703704	-0.000578703703703704	9.064664e-02	8.497264e-02	-5.198111e-02	6.799280e-04	6.799280e-04	0.275259
58979.7360578727	0.000578703703703704	-0.000578703703703704	1.833063e-01	6.186736e-02	-5.050602e-02	7.759944e-04	4.480206e-04	0.785397
58979.7372152801	0.000578703703703704	-0.000578703703703704	1.797151e-01	5.340671e-02	-4.462681e-02	1.625236e-03	5.746077e-04	1.000000
58979.7383726875	0.000578703703703704	-0.000578703703703704	1.660016e-01	5.134455e-02	-4.261714e-02	1.422082e-03	5.374963e-04	1.000000
58979.7395300949	0.000578703703703704	-0.000578703703703704	1.297489e-01	4.601014e-02	-3.719554e-02	2.031545e-04	2.031545e-04	1.000000
58979.7406875023	0.000578703703703704	-0.000578703703703704	1.127551e-01	4.312687e-02	-3.443770e-02	1.625236e-03	5.746077e-04	1.000000
58979.7418449097	0.000578703703703704	-0.000578703703703704	1.411422e-01	4.763662e-02	-3.888861e-02	6.094635e-04	3.518739e-04	1.000000
58979.7430023171	0.000578703703703704	-0.000578703703703704	2.022277e-01	5.101491e-02	-5.101491e-02	1.422082e-03	5.374963e-04	1.000000
58979.7441597245	0.000578703703703704	-0.000578703703703704	1.050652e-01	6.414874e-02	-4.563762e-02	1.254626e-03	7.243584e-04	0.485773
58981.1353632986	0.000578703703703704	-0.000578703703703704	2.622364e-01	1.891340e-01	-1.273795e-01	1.342493e-03	1.342493e-03	0.141362
58981.136520706	0.000578703703703704	-0.000578703703703704	1.868936e-01	4.862834e-02	-4.862834e-02	1.138663e-03	4.648571e-04	1.000000
58981.1376781134	0.000578703703703704	-0.000578703703703704	1.871720e-01	4.870076e-02	-4.870076e-02	1.138663e-03	4.648571e-04	1.000000
58981.1388355208	0.000578703703703704	-0.000578703703703704	2.168926e-01	1.154888e-01	-8.530025e-02	1.958354e-03	1.130656e-03	0.290719
58981.4629095949	0.000578703703703704	-0.000578703703703704	4.580261e-01	3.282520e-01	-2.210739e-01	0.000000e+00	0.000000e+00	0.139203
58981.4640670023	0.000578703703703704	-0.000578703703703704	1.704168e-01	6.972584e-02	-5.491643e-02	1.515320e-03	5.727370e-04	1.000000
58981.4652244097	0.000578703703703704	-0.000578703703703704	2.754351e-01	8.511308e-02	-7.064579e-02	1.298845e-03	5.302514e-04	1.000000
58981.4663818171	0.000578703703703704	-0.000578703703703704	1.880011e-01	7.181777e-02	-5.734797e-02	1.515320e-03	5.727370e-04	1.000000
58981.4675392245	0.000578703703703704	-0.000578703703703704	2.715766e-01	8.379054e-02	-6.954804e-02	1.095719e-03	4.900205e-04	0.999976
58981.4686966319	0.000578703703703704	-0.000578703703703704	1.115986e-01	4.210494e-02	-3.364408e-02	4.418295e-04	3.124206e-04	1.000000
58981.4698540394	0.000578703703703704	-0.000578703703703704	1.589727e-01	4.896487e-02	-4.064195e-02	8.836590e-04	4.418295e-04	1.000000
58981.4710114468	0.000578703703703704	-0.000578703703703704	2.835231e-01	5.946512e-02	-5.946512e-02	1.325488e-03	5.411284e-04	1.000000
58981.4721688542	0.000578703703703704	-0.000578703703703704	1.076252e-01	4.417545e-02	-3.479281e-02	1.998819e-03	7.066893e-04	0.884181
58983.533511316	0.000578703703703704	-0.000578703703703704	2.395090e-01	5.384572e-02	-5.384572e-02	1.065413e-03	4.764670e-04	1.000000
58983.5346687234	0.000578703703703704	-0.000578703703703704	2.126991e-01	5.092559e-02	-5.092559e-02	2.770073e-03	7.682800e-04	1.000000
58983.5358261308	0.000578703703703704	-0.000578703703703704	1.422561e-01	4.597680e-02	-3.787664e-02	1.278495e-03	5.219435e-04	1.000000
58983.5369835382	0.000578703703703704	-0.000578703703703704	1.297285e-01	4.421311e-02	-3.611556e-02	1.704660e-03	6.026884e-04	1.000000
58983.5381409456	0.000578703703703704	-0.000578703703703704	1.552275e-01	4.788177e-02	-3.974295e-02	1.065413e-03	4.764670e-04	1.000000
58983.539298353	0.000578703703703704	-0.000578703703703704	1.189982e-01	4.265950e-02	-3.448681e-02	1.278495e-03	5.219435e-04	1.000000
58983.5404557604	0.000578703703703704	-0.000578703703703704	2.511552e-01	5.531705e-02	-5.531705e-02	1.917743e-03	6.392476e-04	1.000000
58983.5416131678	0.000578703703703704	-0.000578703703703704	1.552677e-01	4.821204e-02	-4.001708e-02	1.917743e-03	6.392476e-04	1.000000
58983.5427705752	0.000578703703703704	-0.000578703703703704	1.047726e-01	4.049994e-02	-3.234004e-02	2.556990e-03	7.381396e-04	1.000000
58985.3946222975	0.000578703703703704	-0.000578703703703704	2.461864e-01	5.992358e-02	-5.992358e-02	6.064928e-04	3.501588e-04	0.993907
58985.3957797049	0.000578703703703704	-0.000578703703703704	2.101370e-01	5.477588e-02	-5.477588e-02	1.406528e-03	5.316174e-04	1.000000
58985.3969371123	0.000578703703703704	-0.000578703703703704	3.081478e-01	6.575800e-02	-6.575800e-02	2.009325e-04	2.009325e-04	1.000000
58985.3980945197	0.000578703703703704	-0.000578703703703704	2.380262e-01	5.800683e-02	-5.800683e-02	8.037300e-04	4.018650e-04	1.000000
58985.3992519271	0.000578703703703704	-0.000578703703703704	1.799838e-01	5.547408e-02	-4.607027e-02	1.004663e-03	4.492987e-04	1.000000
58985.4004093345	0.000578703703703704	-0.000578703703703704	1.740863e-01	5.566787e-02	-4.620559e-02	5.626110e-03	1.063235e-03	1.000000
58985.4015667419	0.000578703703703704	-0.000578703703703704	2.372835e-01	5.824497e-02	-5.824497e-02	2.009325e-03	6.354044e-04	1.000000
58985.4027241493	0.000578703703703704	-0.000578703703703704	1.933289e-01	5.736117e-02	-4.793117e-02	1.406528e-03	5.316174e-04	1.000000
58985.4038815567	0.000578703703703704	-0.000578703703703704	1.915606e-01	5.691864e-02	-4.756139e-02	1.607460e-03	5.683229e-04	1.000000
58985.4050389641	0.000578703703703704	-0.000578703703703704	3.316913e-01	3.079753e-01	-1.884006e-01	0.000000e+00	0.000000e+00	0.082519
58987.9756406863	0.000578703703703704	-0.000578703703703704	1.820625e-01	5.390561e-02	-4.504369e-02	1.116218e-03	4.991877e-04	1.000000
58987.9767980937	0.000578703703703704	-0.000578703703703704	1.952713e-01	5.064749e-02	-5.064749e-02	6.697306e-04	3.866691e-04	1.000000
58987.9779555012	0.000578703703703704	-0.000578703703703704	1.290948e-01	4.609693e-02	-3.726570e-02	8.929741e-04	4.464871e-04	1.000000
