 ! Swift/XRT detailed lightcurve of trigger: 10955, name: Swift J1858.6-0814 
 ! T0 for this burst is Swift MET=562861999.80058 s, = 2018 Nov 02 at 14:32:57.946 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
58914.7755995137	5.78703703703704e-05	-5.78703703703704e-05	2.235095e+01	1.571109e+00	-1.571112e+00	1.358025e-01	9.602685e-02	1.000000
58914.7757152544	5.78703703703704e-05	-5.78703703703704e-05	1.900208e+01	1.454796e+00	-1.454798e+00	2.037037e-01	1.176084e-01	1.000000
58914.7758309951	5.78703703703704e-05	-5.78703703703704e-05	2.020112e+01	1.512743e+00	-1.512746e+00	4.074074e-01	1.663234e-01	1.000000
58914.7759467359	5.78703703703704e-05	-5.78703703703704e-05	2.082457e+01	1.517225e+00	-1.517228e+00	1.358025e-01	9.602685e-02	1.000000
58914.7760624766	5.78703703703704e-05	-5.78703703703704e-05	1.882082e+01	1.452749e+00	-1.452751e+00	2.716049e-01	1.358025e-01	1.000000
58914.7761782174	5.78703703703704e-05	-5.78703703703704e-05	1.929737e+01	1.461294e+00	-1.461296e+00	1.358025e-01	9.602685e-02	1.000000
58914.7762939581	5.78703703703704e-05	-5.78703703703704e-05	2.107741e+01	1.530724e+00	-1.530727e+00	2.037037e-01	1.176084e-01	1.000000
58914.7764096988	5.78703703703704e-05	-5.78703703703704e-05	1.976699e+01	1.483245e+00	-1.483247e+00	2.037037e-01	1.176084e-01	1.000000
58914.7765254396	5.78703703703704e-05	-5.78703703703704e-05	1.922308e+01	1.463167e+00	-1.463170e+00	2.037037e-01	1.176084e-01	1.000000
58914.7766411803	5.78703703703704e-05	-5.78703703703704e-05	1.961984e+01	1.487039e+00	-1.487042e+00	3.395062e-01	1.518318e-01	1.000000
58914.7767569211	5.78703703703704e-05	-5.78703703703704e-05	1.925762e+01	1.469073e+00	-1.469076e+00	2.716049e-01	1.358025e-01	1.000000
58914.7768726618	5.78703703703704e-05	-5.78703703703704e-05	2.274764e+01	1.606256e+00	-1.606258e+00	4.753086e-01	1.796498e-01	1.000000
58914.7769884025	5.78703703703704e-05	-5.78703703703704e-05	1.961380e+01	1.500400e+00	-1.500402e+00	5.432099e-01	1.920537e-01	1.000000
58914.7771041433	5.78703703703704e-05	-5.78703703703704e-05	1.929030e+01	1.460759e+00	-1.460761e+00	1.358025e-01	9.602685e-02	1.000000
