 ! Swift/XRT detailed lightcurve of trigger: 13781, name: MAXI J1957032 
 ! T0 for this burst is Swift MET=453251111.4006 s, = 2015 May 13 at 23:04:57.825 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
57661.0897678333	5.78703703703704e-05	-5.78703703703704e-05	2.394657e+01	1.660976e+00	-1.660914e+00	5.083333e-01	2.075262e-01	1.000000
57661.0898835741	5.78703703703704e-05	-5.78703703703704e-05	2.297357e+01	1.603907e+00	-1.603849e+00	1.694444e-01	1.198153e-01	1.000000
57661.0899993148	5.78703703703704e-05	-5.78703703703704e-05	2.100281e+01	1.540711e+00	-1.540661e+00	2.541667e-01	1.467432e-01	1.000000
57661.0901150556	5.78703703703704e-05	-5.78703703703704e-05	2.412737e+01	1.660421e+00	-1.660358e+00	4.236111e-01	1.894446e-01	1.000000
57661.0902307963	5.78703703703704e-05	-5.78703703703704e-05	2.211010e+01	1.580027e+00	-1.579973e+00	2.541667e-01	1.467432e-01	1.000000
57661.090346537	5.78703703703704e-05	-5.78703703703704e-05	2.314995e+01	1.633389e+00	-1.633331e+00	5.083333e-01	2.075262e-01	1.000000
57661.0904622778	5.78703703703704e-05	-5.78703703703704e-05	2.515168e+01	1.699014e+00	-1.698946e+00	1.694444e-01	1.198153e-01	1.000000
57661.0905780185	5.78703703703704e-05	-5.78703703703704e-05	2.495078e+01	1.677805e+00	-1.677738e+00	1.694444e-01	1.198153e-01	1.000000
57661.0906937593	5.78703703703704e-05	-5.78703703703704e-05	2.237145e+01	1.601330e+00	-1.601274e+00	4.236111e-01	1.894446e-01	1.000000
57661.0908095	5.78703703703704e-05	-5.78703703703704e-05	2.092765e+01	1.544890e+00	-1.544840e+00	3.388889e-01	1.694444e-01	1.000000
57661.0909252407	5.78703703703704e-05	-5.78703703703704e-05	2.011370e+01	1.496878e+00	-1.496830e+00	8.472222e-02	8.472222e-02	1.000000
57661.0910409815	5.78703703703704e-05	-5.78703703703704e-05	2.199234e+01	1.564724e+00	-1.564670e+00	8.472222e-02	8.472222e-02	1.000000
57661.0911567222	5.78703703703704e-05	-5.78703703703704e-05	2.224683e+01	1.585764e+00	-1.585708e+00	2.541667e-01	1.467432e-01	1.000000
57661.091272463	5.78703703703704e-05	-5.78703703703704e-05	2.340619e+01	1.648506e+00	-1.648446e+00	5.930556e-01	2.241539e-01	1.000000
57661.0913882037	5.78703703703704e-05	-5.78703703703704e-05	2.336286e+01	1.635090e+00	-1.635030e+00	4.236111e-01	1.894446e-01	1.000000
57661.0915039444	5.78703703703704e-05	-5.78703703703704e-05	2.432086e+01	2.778661e+00	-2.778623e+00	2.387527e-01	2.387527e-01	0.354853
57661.6202076481	5.78703703703704e-05	-5.78703703703704e-05	1.495741e+01	1.989015e+00	-1.988961e+00	3.671701e-01	2.596285e-01	0.443028
57661.6203233889	5.78703703703704e-05	-5.78703703703704e-05	1.296179e+01	1.203722e+00	-1.203661e+00	0.000000e+00	0.000000e+00	1.000000
57661.6204391296	5.78703703703704e-05	-5.78703703703704e-05	1.708886e+01	1.397066e+00	-1.396948e+00	8.133333e-02	8.133333e-02	1.000000
57661.6205548704	5.78703703703704e-05	-5.78703703703704e-05	1.594025e+01	1.363773e+00	-1.363642e+00	8.133333e-02	8.133333e-02	1.000000
57661.6206706111	5.78703703703704e-05	-5.78703703703704e-05	1.583720e+01	1.345233e+00	-1.345087e+00	8.133333e-02	8.133333e-02	1.000000
57661.6207863519	5.78703703703704e-05	-5.78703703703704e-05	1.512917e+01	1.343366e+00	-1.343231e+00	4.066667e-01	1.818669e-01	1.000000
57661.6209020926	5.78703703703704e-05	-5.78703703703704e-05	1.235512e+01	1.197635e+00	-1.197534e+00	1.626667e-01	1.150227e-01	1.000000
57661.6210178333	5.78703703703704e-05	-5.78703703703704e-05	1.602767e+01	1.380428e+00	-1.380288e+00	4.066667e-01	1.818669e-01	1.000000
57661.6211335741	5.78703703703704e-05	-5.78703703703704e-05	1.241194e+01	1.229768e+00	-1.229678e+00	4.880000e-01	1.992252e-01	1.000000
57661.6212493148	5.78703703703704e-05	-5.78703703703704e-05	1.393673e+01	1.292792e+00	-1.292690e+00	2.440000e-01	1.408735e-01	1.000000
57661.6213650556	5.78703703703704e-05	-5.78703703703704e-05	1.307842e+01	1.240059e+00	-1.239969e+00	2.440000e-01	1.408735e-01	1.000000
57661.6214807963	5.78703703703704e-05	-5.78703703703704e-05	1.345375e+01	1.296549e+00	-1.296465e+00	7.320000e-01	2.440000e-01	1.000000
57661.621596537	5.78703703703704e-05	-5.78703703703704e-05	1.441555e+01	1.323249e+00	-1.323154e+00	5.693333e-01	2.151878e-01	1.000000
57661.6217122778	5.78703703703704e-05	-5.78703703703704e-05	1.385745e+01	1.262800e+00	-1.262708e+00	1.626667e-01	1.150227e-01	1.000000
57661.6218280185	5.78703703703704e-05	-5.78703703703704e-05	1.511472e+01	1.324648e+00	-1.324550e+00	2.440000e-01	1.408735e-01	1.000000
57661.6219437593	5.78703703703704e-05	-5.78703703703704e-05	1.534432e+01	1.350926e+00	-1.350823e+00	3.253333e-01	1.626667e-01	1.000000
57661.6220595	5.78703703703704e-05	-5.78703703703704e-05	1.557652e+01	1.348637e+00	-1.348530e+00	1.626667e-01	1.150227e-01	1.000000
57661.6221752407	5.78703703703704e-05	-5.78703703703704e-05	1.413410e+01	1.290053e+00	-1.289959e+00	3.253333e-01	1.626667e-01	1.000000
57661.6222909815	5.78703703703704e-05	-5.78703703703704e-05	1.321907e+01	1.242276e+00	-1.242190e+00	2.440000e-01	1.408735e-01	1.000000
57661.6224067222	5.78703703703704e-05	-5.78703703703704e-05	1.528226e+01	1.321978e+00	-1.321870e+00	8.133333e-02	8.133333e-02	1.000000
57661.622522463	5.78703703703704e-05	-5.78703703703704e-05	1.511416e+01	1.333797e+00	-1.333695e+00	1.626667e-01	1.150227e-01	1.000000
57661.6226382037	5.78703703703704e-05	-5.78703703703704e-05	1.378610e+01	1.267953e+00	-1.267859e+00	2.440000e-01	1.408735e-01	1.000000
57661.6227539444	5.78703703703704e-05	-5.78703703703704e-05	1.489312e+01	1.315388e+00	-1.315283e+00	2.440000e-01	1.408735e-01	1.000000
