 ! Swift/XRT detailed lightcurve of trigger: 15208, name: MAXI J1816-195 
 ! T0 for this burst is Swift MET=519815462.0006 s, = 2017 Jun 22 at 09:10:42.746 UT

 ! Data covers 0.3-10 keV
 ! For details of light-curve production, see Evans et al. 2007, A&A, 469, 379
 ! BINMODE: TIME
READ TERR 1 2
READ SERR 3
!MJD    	T_+ve   	T_-ve   	Rate    	Ratepos 	Rateneg 	BGrate  	BGerr   	FracExp
! WT data
59738.2614090544	5.78703703703704e-05	-5.78703703703704e-05	4.841767e+01	2.344512e+00	-2.344823e+00	7.320000e-01	2.440000e-01	1.000000
59738.2615247951	5.78703703703704e-05	-5.78703703703704e-05	4.401414e+01	2.262044e+00	-2.262300e+00	1.220000e+00	3.150026e-01	1.000000
59738.2616405359	5.78703703703704e-05	-5.78703703703704e-05	4.321867e+01	2.247480e+00	-2.247719e+00	1.138667e+00	3.043215e-01	1.000000
59738.2617562766	5.78703703703704e-05	-5.78703703703704e-05	5.229831e+01	2.466312e+00	-2.466643e+00	6.506667e-01	2.300454e-01	1.000000
59738.2618720174	5.78703703703704e-05	-5.78703703703704e-05	4.980738e+01	2.411728e+00	-2.412017e+00	7.320000e-01	2.440000e-01	1.000000
59738.2619877581	5.78703703703704e-05	-5.78703703703704e-05	4.763646e+01	2.356173e+00	-2.356443e+00	6.506667e-01	2.300454e-01	1.000000
59738.2621034988	5.78703703703704e-05	-5.78703703703704e-05	5.112880e+01	2.434962e+00	-2.435267e+00	5.693333e-01	2.151878e-01	1.000000
59738.2622192396	5.78703703703704e-05	-5.78703703703704e-05	4.481695e+01	2.311977e+00	-2.312225e+00	1.138667e+00	3.043215e-01	1.000000
59738.2623349803	5.78703703703704e-05	-5.78703703703704e-05	4.752535e+01	2.351869e+00	-2.352152e+00	1.301333e+00	3.253333e-01	1.000000
59738.2624507211	5.78703703703704e-05	-5.78703703703704e-05	4.492097e+01	2.314729e+00	-2.314981e+00	1.220000e+00	3.150026e-01	1.000000
59738.2625664618	5.78703703703704e-05	-5.78703703703704e-05	4.779901e+01	2.388393e+00	-2.388670e+00	1.220000e+00	3.150026e-01	1.000000
59738.2626822025	5.78703703703704e-05	-5.78703703703704e-05	5.214616e+01	2.477855e+00	-2.478168e+00	9.760000e-01	2.817469e-01	1.000000
59738.2627979433	5.78703703703704e-05	-5.78703703703704e-05	4.691845e+01	2.351253e+00	-2.351523e+00	8.946667e-01	2.697521e-01	1.000000
59738.262913684	5.78703703703704e-05	-5.78703703703704e-05	4.601203e+01	2.329297e+00	-2.329565e+00	8.946667e-01	2.697521e-01	1.000000
